off	0000000647-005	0000002130-015	0000002130-016	0000002130-033	0000002208-001	0000002252-004	0000002472-003	0000002518-002	0000002518-003	0000002605-001	0000002626-004	0000002627-001	0000002725-002	0000002868-004	0000002891-003	0000003092-003	0000003092-004	0000003172-004	0000003237-002	0000003293-008	0000003418-006	0000003480-001	0000003614-004	0000003654-003	0000003714-001	0000003762-008	0000003858-011	0000003953-001	0000003975-003	0000003975-004	0000004042-001	0000004106-002	0000004115-003	0000004125-002	0000004164-005	0000004253-004	0000004257-001	0000004384-015	0000004437-002	0000004548-002	0000004726-007	0000004726-008	0000004733-002	0000004754-005	0000004793-006	0000005107-007	0000005212-003	0000005278-001	0000005365-001	0000005399-003	0000005412-002	0000005696-002	0000005782-008	0000005796-004	0000006188-039	0000006188-040	0000006188-041	0000006201-001	0000006915-003	0000006979-001	0000007340-001	0000007472-003	0000007472-004	0000007568-005	0000007608-001	0000007695-003	0000007724-011	0000007902-001	0000008705-014	0000008786-001	0000009609-001	0000009635-002	0000009662-008	0000009724-002	0000009745-007	0000009771-012	0000009815-003	0000009847-002	0000009923-005	0000009942-003	0000010040-005	0000010139-006	0000010551-009	0000011380-036	0000011423-024	0000011512-016	0000011512-017	0000011585-009	0000011639-004	0000011740-004	0000011784-005	0000011787-002	0000011906-007	0000012000-003	0000012000-004	0000012013-015	0000012059-014	0000012235-001	0000012280-001	0000012283-001	0000012405-001	0000012417-001	0000012417-002	0000012441-001	0000012496-003	0000012496-010	0000012496-027	0000012638-003	0000013029-001	0000013571-044	0000013571-045	0000013571-046	0000013571-047	0000013571-048	0000013571-049	0000013666-012	0000013693-001	0000013693-002	0000013757-002	0000013761-002	0000013796-047	0000013796-048	0000013796-049	0000013796-050	0000013939-002	0000014263-003	0000014308-011	0000014308-012	0000014376-004	0000014525-001	0000014648-020	0000014648-028	0000014648-033	0000014648-049	0000014648-068	0000014672-002	0000014832-006	0000014854-002	0000014854-003	0000014909-004	0000014909-031	0000014909-034	0000014909-043	0000014909-047	0000014909-052	0000015082-014	0000015359-003	0000015375-001	0000015414-011	0000015566-001	0000015566-004	0000015566-006	0000016022-001	0000017935-021	0000017935-022	0000017935-023	0000017986-008	0000018003-003	0000018022-001	0000018056-001	0000018113-010	0000018113-011	0000018113-012	0000018393-006	0000018436-006	0000018436-007	0000018456-002	0000018509-013	0000018509-014	0000018642-020	0000018642-021	0000018661-005	0000018729-004	0000018781-001	0000018787-001	0000018976-009	0000019009-006	0000019070-001	0000019070-004	0000019606-017	0000019606-018	0000019775-002	0000019775-004	0000019824-001	0000019824-003	0000019824-012	0000020111-002	0000020575-036	0000021199-008	0000021200-001	0000021211-011	0000021903-002	0000021943-002	0000022100-002	0000022228-002	0000022408-001	0000022408-003	0000022408-004	0000022563-006	0000023224-003	0000023238-006	0000023275-001	0000023301-004	0000023337-004	0000023416-001	0000023619-011	0000023619-012	0000023666-001	0000023746-008	0000023837-001	0000023926-001	0000024349-007	0000024457-001	0000024516-003	0000024650-007	0000024650-008	0000024742-003	0000024817-014	0000024883-001	0000025003-001	0000025385-001	0000025453-001	0000025584-001	0000026059-012	0000026059-013	0000026174-017	0000026194-029	0000026194-030	0000026430-001	0000026444-001	0000026508-002	0000026518-002	0000026664-002	0000026894-004	0000027001-002	0000027769-012	0000027808-004	0000027831-005	0000027917-001	0000028024-007	0000028078-005	0000028133-007	0000028133-008	0000028180-006	0000028203-019	0000028203-020	0000028203-021	0000028203-022	0000028203-023	0000028609-002	0000028609-003	0000028669-001	0000028691-002	0000028778-005	0000028794-001	0000028839-001	0000028869-001	0000028926-003	0000029003-001	0000029071-032	0000029198-005	0000029243-007	0000029243-008	0000029360-010	0000029431-003	0000029443-004	0000029528-001	0000029631-006	0000029660-001	0000029710-003	0000029713-007	0000029759-001	0000029770-006	0000029770-007	0000029795-001	0000029816-009	0000029870-007	0000029870-008	0000030110-001	0000030114-002	0000030127-002	0000030161-003	0000030211-005	0000030211-006	0000030294-001	0000030371-001	0000030390-003	0000030449-001	0000030596-001	0000030792-004	0000031064-002	0000031118-001	0000031181-006	0000031264-004	0000031384-017	0000031435-008	0000031435-009	0000031435-018	0000031502-002	0000031504-008	0000031521-001	0000031521-004	0000031521-007	0000031562-015	0000031739-008	0000031789-006	0000031868-003	0000031871-005	0000031871-006	0000032472-004	0000032474-008	0000032486-001	0000032538-002	0000032693-006	0000032714-019	0000032714-020	0000032714-021	0000032761-001	0000032794-001	0000032810-001	0000032936-009	0000032979-002	0000033039-018	0000033039-022	0000033438-010	0000033482-003	0000033612-001	0000033783-007	0000033783-011	0000033783-012	0000033844-002	0000033858-002	0000033924-006	0000033938-004	0000033979-004	0000034403-014	0000034403-015	0000036021-002	0000036050-004	0000036050-005	0000036050-012	0000036050-013	0000036050-014	0000036065-007	0000036065-009	0000036083-001	0000036106-001	0000036134-002	0000036153-004	0000036265-005	0000036303-004	0000036399-004	0000036854-001	0000036854-004	0000036854-005	0000037004-012	0000037134-009	0000037134-010	0000037230-014
off air	0000000647-005
off and on	0000022408-001
off and on on and off	0000022408-001
off balance	0000002252-004
off base	0000002472-003
off beam	0000002605-001
off camera	0000004437-002
off duty	0000009942-003
offense	0000022417-001	0000022417-002
offensive	0000022418-001
offer	0000015086-001	0000022419-001	0000022419-002	0000022419-003	0000022535-001
offer itself	0000022419-002
offer itself 	0000022419-002
offer themselves	0000022419-002
off form	0000012638-003
off guard	0000014376-004
office	0000022425-002	0000022425-003
offices	0000022425-001
offing	0000022438-001
off kilter	0000018022-001
off ones feet	0000012496-027
off ones guard	0000014376-004
off ones head	0000014909-034
off ones nut	0000022228-002
off ones own bat	0000002518-002
off ones rocker	0000027917-001
off plumb	0000024742-003
off s hands	0000014648-033
off shore	0000029660-001
off side	0000029816-009
off target	0000032810-001
off the air	0000000647-005
off the bat	0000002518-003
 off the bat	0000002518-003
off the beaten path	0000002627-001
off the beaten track	0000002627-001
off the beaten track 	0000002627-001
off the boil	0000003418-006
off the cuff	0000007608-001
off the map	0000019775-002
off the pace	0000023224-003
off the point	0000024817-014
off the premises	0000025385-001
off the rack	0000026430-001
off the radar	0000026444-001
off the radar screen	0000026444-001
off the record	0000026894-004
off the shelf	0000029528-001
off the top of ones head	0000033783-007
off the track	0000033924-006
off the wall	0000036065-007
off track	0000033924-006
Off with 	0000022408-002
 of hers	0000015173-001
 of his	0000015346-001
of late	0000018363-005
of little avail	0000002025-001
 of mine	0000020585-001
of necessity	0000021629-002
of no avail	0000002025-001
of note	0000022124-002
of old	0000022500-003
of ones choice	0000005395-003
 of ones day	0000007934-033
 of ones own	0000023187-006
of ones own accord	0000000193-002
of ones own free will	0000012871-001	0000036761-002
of ones own will	0000036761-002
 of ones very own	0000023187-006
 of ours	0000022912-001
ofs	0000018472-001
of s acquaintance	0000000258-003
 of some sort	0000030775-005
 of sorts	0000030775-004
 of sorts of a sort	0000030775-004
of s own making	0000019612-002
often	0000004754-001	0000022464-001	0000022464-002	0000022464-003	0000022464-004	0000022464-005	0000022567-008
 of the day	0000007934-033
 of the hour	0000015686-009
 of theirs	0000033244-001
 of the moment	0000020903-009
of the order of 	0000022800-006
 of the year	0000037230-012
of use	0000035403-010
 of yours	0000037296-001
oh	0000036703-005
Oh	0000013822-006	0000013927-001	0000019182-001	0000036399-026	0000037229-001
Oh God	0000013822-006
Oh Lord	0000019182-001
Oh my God	0000013822-006
Oh my goodness	0000013927-001
Oh well	0000036399-026
Oh yeah	0000037229-001
oil	0000022474-001	0000022474-002	0000036533-002
oil the wheels	0000036533-002
ointment	0000012393-001
Old	0000006776-002
old	0000005365-001	0000013905-009	0000014047-001	0000022500-001	0000022500-002	0000022500-003	0000028378-002	0000028449-005	0000028778-003	0000031765-007	0000034182-001	0000036828-001	0000037091-002	0000037287-001
olden	0000022504-001
olive	0000022535-001
omega	0000000869-001
on	0000000199-005	0000000199-006	0000000199-007	0000000199-008	0000000199-009	0000000199-010	0000000258-004	0000000280-005	0000000280-008	0000000280-009	0000000316-004	0000000381-001	0000000587-002	0000000647-006	0000000647-009	0000000777-001	0000001081-002	0000001427-001	0000001713-001	0000001983-001	0000002008-001	0000002035-001	0000002039-001	0000002130-008	0000002130-013	0000002130-023	0000002130-028	0000002130-034	0000002252-005	0000002271-002	0000002271-005	0000002289-001	0000002331-001	0000002337-002	0000002348-002	0000002410-006	0000002472-001	0000002485-002	0000002597-001	0000002600-001	0000002605-002	0000002612-002	0000002612-003	0000002612-005	0000002612-006	0000002626-009	0000002664-002	0000002741-001	0000002744-001	0000002809-001	0000002915-001	0000002943-001	0000003130-001	0000003220-004	0000003251-005	0000003354-004	0000003354-006	0000003418-001	0000003418-007	0000003460-011	0000003491-006	0000003491-007	0000003535-004	0000003571-001	0000003693-002	0000003752-002	0000003762-005	0000003846-001	0000003858-007	0000003858-012	0000003858-013	0000003975-005	0000004048-004	0000004048-005	0000004048-006	0000004115-002	0000004166-001	0000004181-004	0000004181-006	0000004247-003	0000004384-016	0000004384-022	0000004384-023	0000004437-003	0000004631-001	0000004631-004	0000004707-001	0000004726-009	0000004754-003	0000004757-001	0000004766-002	0000004793-007	0000004814-003	0000004833-006	0000004833-007	0000004833-011	0000005032-001	0000005107-007	0000005107-013	0000005204-003	0000005212-004	0000005212-008	0000005236-001	0000005283-001	0000005350-002	0000005365-002	0000005627-001	0000005782-003	0000005782-007	0000005796-005	0000005797-006	0000005836-001	0000005836-002	0000005919-001	0000006111-001	0000006188-027	0000006188-042	0000006188-043	0000006188-044	0000006188-045	0000006232-001	0000006492-003	0000006492-004	0000006578-001	0000006621-001	0000006621-002	0000006659-001	0000006820-001	0000006960-002	0000007107-001	0000007134-002	0000007134-009	0000007134-016	0000007273-003	0000007273-005	0000007363-004	0000007377-005	0000007394-001	0000007423-001	0000007605-001	0000007606-001	0000007695-001	0000007709-001	0000007724-008	0000007763-001	0000007842-001	0000007933-001	0000007934-004	0000007968-005	0000007983-001	0000008001-001	0000008029-001	0000008094-003	0000008105-001	0000008133-001	0000008192-001	0000008316-003	0000008405-001	0000008405-002	0000008427-001	0000008481-002	0000008506-002	0000008754-002	0000008760-001	0000008763-001	0000008772-002	0000008786-001	0000008786-003	0000008856-001	0000009102-001	0000009434-002	0000009445-001	0000009477-001	0000009480-001	0000009483-001	0000009485-003	0000009559-008	0000009559-011	0000009621-001	0000009628-008	0000009662-009	0000009662-010	0000009662-014	0000009668-002	0000009681-009	0000009745-008	0000009887-001	0000009942-004	0000009953-001	0000009998-002	0000010005-001	0000010008-002	0000010026-003	0000010065-001	0000010065-005	0000010139-001	0000010139-002	0000010139-004	0000010139-005	0000010202-001	0000010203-001	0000010551-017	0000010673-002	0000010785-002	0000010844-001	0000011061-002	0000011184-001	0000011380-008	0000011380-011	0000011380-017	0000011380-020	0000011380-023	0000011380-025	0000011380-027	0000011380-034	0000011423-014	0000011423-015	0000011423-016	0000011423-017	0000011512-006	0000011512-010	0000011512-018	0000011540-001	0000011628-001	0000011639-003	0000011740-004	0000011784-001	0000011784-003	0000011903-002	0000011916-003	0000011916-006	0000011928-001	0000011982-001	0000011992-008	0000011992-010	0000011992-014	0000011997-001	0000012013-003	0000012013-010	0000012013-012	0000012052-001	0000012055-001	0000012067-001	0000012080-001	0000012132-002	0000012132-005	0000012191-003	0000012251-005	0000012280-003	0000012392-007	0000012393-002	0000012393-004	0000012417-001	0000012441-001	0000012461-004	0000012461-007	0000012496-010	0000012496-020	0000012496-024	0000012496-025	0000012496-028	0000012496-029	0000012496-036	0000012496-037	0000012496-038	0000012539-008	0000012609-003	0000012638-002	0000012728-002	0000012962-001	0000012974-001	0000012999-001	0000013148-002	0000013214-002	0000013262-004	0000013277-002	0000013330-002	0000013571-039	0000013571-045	0000013571-050	0000013571-051	0000013571-052	0000013571-053	0000013571-054	0000013571-055	0000013571-056	0000013571-057	0000013666-013	0000013666-021	0000013757-001	0000013796-006	0000013796-028	0000013796-048	0000013796-051	0000013796-052	0000013796-053	0000013796-054	0000013796-055	0000013796-056	0000013796-057	0000013796-058	0000013796-059	0000013796-089	0000013905-015	0000014090-001	0000014264-002	0000014269-003	0000014308-019	0000014308-020	0000014308-021	0000014315-001	0000014343-004	0000014376-005	0000014552-001	0000014552-005	0000014552-008	0000014648-001	0000014648-012	0000014648-030	0000014648-031	0000014648-034	0000014648-035	0000014648-036	0000014648-037	0000014648-038	0000014648-039	0000014648-046	0000014648-069	0000014672-003	0000014696-001	0000014696-002	0000014700-004	0000014700-011	0000014700-012	0000014700-013	0000014700-021	0000014724-003	0000014738-001	0000014800-001	0000014864-010	0000014864-020	0000014864-021	0000014864-022	0000014875-001	0000014909-019	0000014909-021	0000014909-023	0000014909-035	0000014909-039	0000014909-045	0000014909-050	0000014981-012	0000014981-023	0000015006-001	0000015022-001	0000015048-007	0000015048-012	0000015082-015	0000015224-003	0000015224-005	0000015246-001	0000015330-001	0000015359-007	0000015414-012	0000015414-013	0000015414-016	0000015414-029	0000015424-001	0000015458-014	0000015547-006	0000015565-001	0000015583-010	0000015593-001	0000015619-001	0000015653-002	0000015686-004	0000015690-004	0000015690-006	0000015831-001	0000015848-006	0000015864-002	0000015975-001	0000015975-004	0000015975-005	0000016005-001	0000016317-001	0000016329-001	0000016336-004	0000016485-001	0000016744-001	0000016755-001	0000016900-001	0000016904-001	0000016936-003	0000016950-002	0000016967-001	0000017561-001	0000017717-001	0000017717-007	0000017746-002	0000017754-005	0000017804-003	0000017837-007	0000017837-010	0000017876-001	0000017880-008	0000017933-001	0000017935-024	0000017935-025	0000017986-012	0000017992-002	0000018032-001	0000018086-001	0000018086-004	0000018100-001	0000018113-013	0000018130-001	0000018263-003	0000018327-001	0000018360-001	0000018368-001	0000018393-003	0000018410-002	0000018436-008	0000018436-009	0000018436-010	0000018456-003	0000018481-001	0000018502-001	0000018503-001	0000018509-015	0000018550-001	0000018550-004	0000018642-018	0000018642-022	0000018642-028	0000018661-002	0000018729-002	0000018729-003	0000018729-004	0000018743-012	0000018784-014	0000018785-001	0000018787-001	0000018833-001	0000018863-011	0000018863-015	0000018863-016	0000018863-017	0000018904-001	0000018931-003	0000018976-010	0000018976-011	0000019009-003	0000019016-001	0000019070-003	0000019109-001	0000019111-003	0000019150-024	0000019150-032	0000019150-033	0000019150-034	0000019150-038	0000019158-001	0000019166-008	0000019166-009	0000019199-003	0000019324-004	0000019606-031	0000019676-010	0000019763-001	0000019775-003	0000019787-001	0000019787-002	0000019801-002	0000019824-002	0000019831-002	0000020249-002	0000020293-002	0000020303-001	0000020575-005	0000020575-021	0000020575-032	0000020834-001	0000020923-003	0000020923-008	0000020923-010	0000020945-001	0000021211-012	0000021211-017	0000021211-020	0000021444-003	0000021444-004	0000021459-008	0000021700-002	0000021853-001	0000022100-011	0000022132-002	0000022161-016	0000022202-005	0000022269-001	0000022345-003	0000022345-004	0000022408-001	0000022418-001	0000022419-003	0000022474-002	0000022563-001	0000022563-002	0000022563-003	0000022563-004	0000022563-005	0000022563-006	0000022563-007	0000022563-008	0000022563-009	0000022563-010	0000022563-011	0000022563-012	0000022563-013	0000022573-008	0000022573-010	0000022800-007	0000022917-006	0000023187-001	0000023275-002	0000023286-005	0000023416-003	0000023426-001	0000023460-001	0000023580-007	0000023619-013	0000023665-001	0000023665-002	0000023668-001	0000023764-001	0000023823-001	0000023853-001	0000024265-001	0000024349-008	0000024349-013	0000024419-004	0000024427-001	0000024450-001	0000024450-004	0000024546-003	0000024583-001	0000024630-001	0000024650-009	0000024650-010	0000024650-017	0000024730-004	0000024760-001	0000024817-002	0000024817-003	0000024817-013	0000024817-015	0000024883-003	0000025003-002	0000025295-001	0000025385-001	0000025386-002	0000025453-002	0000025482-001	0000025494-001	0000025505-001	0000025519-002	0000025519-003	0000025520-003	0000025532-003	0000025925-001	0000026059-014	0000026059-015	0000026156-001	0000026174-018	0000026174-019	0000026194-031	0000026194-032	0000026194-037	0000026352-002	0000026403-001	0000026430-002	0000026444-001	0000026492-001	0000026498-001	0000026508-001	0000026549-001	0000026558-001	0000026597-002	0000026664-003	0000026697-001	0000026722-010	0000026813-001	0000026835-001	0000026864-001	0000026894-002	0000027033-001	0000027146-002	0000027422-003	0000027502-001	0000027508-009	0000027750-005	0000027769-013	0000027873-003	0000027908-003	0000027949-008	0000027949-012	0000028024-004	0000028064-001	0000028078-006	0000028133-008	0000028203-024	0000028203-025	0000028203-027	0000028203-045	0000028321-003	0000028396-003	0000028469-001	0000028624-001	0000028688-002	0000028691-001	0000028778-002	0000028784-001	0000028824-001	0000028846-002	0000028926-006	0000029023-003	0000029198-001	0000029243-009	0000029334-001	0000029360-011	0000029360-016	0000029369-006	0000029460-002	0000029528-002	0000029596-001	0000029596-003	0000029624-001	0000029660-002	0000029664-002	0000029664-011	0000029702-001	0000029713-011	0000029713-012	0000029816-005	0000029816-006	0000029816-010	0000029816-011	0000029816-012	0000029816-013	0000029816-014	0000029816-015	0000029816-016	0000029831-001	0000029862-012	0000029862-016	0000029870-008	0000029870-009	0000030031-011	0000030031-012	0000030035-001	0000030064-004	0000030070-001	0000030097-001	0000030097-002	0000030177-001	0000030179-003	0000030179-004	0000030211-007	0000030266-003	0000030343-001	0000030390-001	0000030449-002	0000030540-001	0000030547-001	0000030662-001	0000030680-001	0000030946-016	0000030950-001	0000030954-001	0000030956-001	0000031118-002	0000031181-007	0000031181-008	0000031243-001	0000031281-005	0000031359-004	0000031375-003	0000031384-004	0000031393-001	0000031435-010	0000031435-011	0000031435-012	0000031504-009	0000031562-016	0000031562-017	0000031613-005	0000031675-002	0000031684-001	0000031717-003	0000031717-004	0000031749-002	0000031832-002	0000031837-001	0000031846-004	0000031871-001	0000031871-007	0000031871-009	0000031880-002	0000031905-002	0000031905-003	0000031921-001	0000031960-001	0000031962-001	0000032141-001	0000032370-001	0000032415-001	0000032432-002	0000032489-001	0000032538-003	0000032635-001	0000032640-002	0000032669-001	0000032686-002	0000032693-001	0000032714-005	0000032714-022	0000032714-024	0000032714-036	0000032714-038	0000032731-019	0000032761-001	0000032786-001	0000032810-002	0000032992-001	0000033016-001	0000033039-019	0000033128-001	0000033128-007	0000033307-003	0000033323-001	0000033331-002	0000033422-001	0000033438-007	0000033438-011	0000033529-001	0000033541-056	0000033623-001	0000033688-002	0000033688-003	0000033751-005	0000033772-005	0000033783-003	0000033783-006	0000033783-008	0000033783-009	0000033783-010	0000033858-003	0000033898-002	0000033924-007	0000033924-008	0000033924-009	0000033924-010	0000033938-005	0000033979-001	0000033979-003	0000034138-001	0000034157-001	0000034165-001	0000034314-001	0000034326-003	0000034403-011	0000034403-016	0000034403-017	0000034403-018	0000034806-001	0000035282-008	0000035282-015	0000035352-001	0000035464-001	0000035655-001	0000035776-006	0000035866-001	0000035869-001	0000036021-001	0000036033-011	0000036033-012	0000036042-001	0000036050-010	0000036090-001	0000036138-001	0000036193-007	0000036193-009	0000036205-005	0000036205-007	0000036267-001	0000036278-005	0000036278-065	0000036278-066	0000036282-001	0000036300-001	0000036303-005	0000036359-001	0000036359-005	0000036378-003	0000036399-006	0000036508-001	0000036611-004	0000036667-005	0000036711-001	0000036832-004	0000036832-005	0000036875-009	0000036962-002	0000037004-013	0000037042-012	0000037080-005	0000037142-002	0000037230-013	0000037230-020	0000037340-001
